y,d,s,c,g,e1n,e1r,e2n,e2r,e3n,e3r,e4n,e4r,e5n,e5r,m1n,m1r,m2n,m2r,m3n,m3r,m4n,m4r,m5n,m5r,s1n,s1r,s2n,s2r,s3n,s3r,s4n,s4r,s5n,s5r,sc1n,sc1r,sc2n,sc2r,sc3n,sc3r,sc4n,sc4r,sc5n,sc5r,epn,epr,spn,spr,mpn,mpr,scpn,scpr
1819,58,0111,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0117,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0141,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0181,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0211,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0221,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0451,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0461,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1211,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1231,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1251,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1261,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1282,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1391,Native Hawaiian/Other Pacific Islander,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0000,Multiracial,Race,167,12.5,278,20.9,346,26,327,24.6,213,16,183,14.8,169,13.7,332,26.9,274,22.2,276,22.4,10,3.9,31,12,53,20.5,68,26.3,97,37.5,60,11.9,93,18.4,158,31.3,91,18,103,20.4,886,66.6,218,84.2,882,71.5,352,69.7
1819,58,0012,Multiracial,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0021,Multiracial,Race,0,0,0,0,7,6.6,35,33,64,60.4,0,0,1,1.2,0,0,11,12.8,74,86,0,0,0,0,0,0,1,4.2,23,95.8,0,0,0,0,4,8.9,7,15.6,34,75.6,106,100,24,100,85,98.8,45,100
1819,58,0031,Multiracial,Race,4,7.7,1,1.9,11,21.2,21,40.4,15,28.8,4,7.7,3,5.8,7,13.5,7,13.5,31,59.6,0,0,0,0,0,0,3,27.3,8,72.7,0,0,1,8.3,4,33.3,3,25,4,33.3,47,90.4,11,100,45,86.5,11,91.7
1819,58,0051,Multiracial,Race,3,6.7,12,26.7,11,24.4,10,22.2,9,20,13,41.9,3,9.7,9,29,5,16.1,1,3.2,0,0,6,24,3,12,8,32,8,32,4,18.2,1,4.5,8,36.4,4,18.2,5,22.7,30,66.7,19,76,15,48.4,17,77.3
1819,58,0071,Multiracial,Race,2,14.3,4,28.6,6,42.9,1,7.1,1,7.1,5,35.7,1,7.1,4,28.6,3,21.4,1,7.1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,57.1,*,*,8,57.1,*,*
1819,58,0074,Multiracial,Race,3,12.5,9,37.5,7,29.2,3,12.5,2,8.3,7,29.2,4,16.7,7,29.2,3,12.5,3,12.5,*,*,*,*,*,*,*,*,*,*,3,30,2,20,5,50,0,0,0,0,12,50,*,*,13,54.2,5,50
1819,58,0081,Multiracial,Race,3,23.1,3,23.1,3,23.1,3,23.1,1,7.7,4,30.8,1,7.7,5,38.5,3,23.1,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,53.8,*,*,8,61.5,*,*
1819,58,0083,Multiracial,Race,4,14.3,4,14.3,9,32.1,6,21.4,5,17.9,1,3.6,5,17.9,13,46.4,6,21.4,3,10.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20,71.4,*,*,22,78.6,*,*
1819,58,0084,Multiracial,Race,7,13,15,27.8,11,20.4,15,27.8,6,11.1,9,16.7,4,7.4,17,31.5,16,29.6,8,14.8,2,11.1,3,16.7,3,16.7,4,22.2,6,33.3,5,26.3,6,31.6,3,15.8,4,21.1,1,5.3,32,59.3,13,72.2,41,75.9,8,42.1
1819,58,0085,Multiracial,Race,4,11.4,10,28.6,9,25.7,9,25.7,3,8.6,4,17.4,8,34.8,8,34.8,3,13,0,0,2,20,1,10,5,50,1,10,1,10,0,0,4,30.8,4,30.8,3,23.1,2,15.4,21,60,7,70,11,47.8,9,69.2
1819,58,0090,Multiracial,Race,2,10,6,30,7,35,4,20,1,5,3,15,3,15,10,50,4,20,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12,60,*,*,14,70,*,*
1819,58,0100,Multiracial,Race,1,5.3,4,21.1,4,21.1,7,36.8,3,15.8,2,10.5,2,10.5,5,26.3,8,42.1,2,10.5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,73.7,*,*,15,78.9,*,*
1819,58,0101,Multiracial,Race,4,17.4,8,34.8,8,34.8,2,8.7,1,4.3,5,21.7,4,17.4,7,30.4,6,26.1,1,4.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,47.8,*,*,14,60.9,*,*
1819,58,0102,Multiracial,Race,1,10,2,20,3,30,4,40,0,0,0,0,3,30,3,30,2,20,2,20,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,70,*,*,7,70,*,*
1819,58,0103,Multiracial,Race,3,13,3,13,11,47.8,5,21.7,1,4.3,2,9.1,7,31.8,7,31.8,4,18.2,2,9.1,*,*,*,*,*,*,*,*,*,*,1,10,5,50,4,40,0,0,0,0,17,73.9,*,*,13,59.1,4,40
1819,58,0106,Multiracial,Race,3,27.3,4,36.4,1,9.1,2,18.2,1,9.1,1,9.1,1,9.1,4,36.4,2,18.2,3,27.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,36.4,*,*,9,81.8,*,*
1819,58,0110,Multiracial,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0111,Multiracial,Race,6,20,5,16.7,6,20,10,33.3,3,10,2,6.7,5,16.7,7,23.3,11,36.7,5,16.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19,63.3,*,*,23,76.7,*,*
1819,58,0113,Multiracial,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0117,Multiracial,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0121,Multiracial,Race,0,0,4,22.2,6,33.3,6,33.3,2,11.1,3,16.7,1,5.6,1,5.6,6,33.3,7,38.9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,77.8,*,*,14,77.8,*,*
1819,58,0131,Multiracial,Race,0,0,2,9.1,8,36.4,11,50,1,4.5,1,4.5,0,0,5,22.7,8,36.4,8,36.4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20,90.9,*,*,21,95.5,*,*
1819,58,0141,Multiracial,Race,6,18.2,6,18.2,11,33.3,8,24.2,2,6.1,6,18.2,6,18.2,9,27.3,7,21.2,5,15.2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,21,63.6,*,*,21,63.6,*,*
1819,58,0171,Multiracial,Race,1,5.3,2,10.5,9,47.4,3,15.8,4,21.1,0,0,2,10.5,4,21.1,5,26.3,8,42.1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,84.2,*,*,17,89.5,*,*
1819,58,0181,Multiracial,Race,13,24.1,9,16.7,14,25.9,9,16.7,9,16.7,11,25.6,4,9.3,15,34.9,8,18.6,5,11.6,0,0,3,13.6,6,27.3,8,36.4,5,22.7,4,11.1,9,25,13,36.1,5,13.9,5,13.9,32,59.3,19,86.4,28,65.1,23,63.9
1819,58,0191,Multiracial,Race,1,4.5,4,18.2,7,31.8,8,36.4,2,9.1,1,4.5,1,4.5,7,31.8,7,31.8,6,27.3,*,*,*,*,*,*,*,*,*,*,1,9.1,2,18.2,5,45.5,1,9.1,2,18.2,17,77.3,*,*,20,90.9,8,72.7
1819,58,0201,Multiracial,Race,6,40,4,26.7,3,20,1,6.7,1,6.7,4,26.7,4,26.7,5,33.3,2,13.3,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,33.3,*,*,7,46.7,*,*
1819,58,0211,Multiracial,Race,0,0,5,31.3,5,31.3,3,18.8,3,18.8,0,0,4,25,4,25,4,25,4,25,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,68.8,*,*,12,75,*,*
1819,58,0221,Multiracial,Race,7,14.3,14,28.6,11,22.4,10,20.4,7,14.3,7,21.9,5,15.6,13,40.6,5,15.6,2,6.3,1,5.6,4,22.2,3,16.7,5,27.8,5,27.8,1,3.6,5,17.9,7,25,4,14.3,11,39.3,28,57.1,13,72.2,20,62.5,22,78.6
1819,58,0261,Multiracial,Race,2,12.5,4,25,6,37.5,3,18.8,1,6.3,4,25,2,12.5,5,31.3,1,6.3,4,25,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,10,62.5,*,*,10,62.5,*,*
1819,58,0271,Multiracial,Race,3,20,1,6.7,4,26.7,2,13.3,5,33.3,0,0,2,13.3,6,40,3,20,4,26.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,73.3,*,*,13,86.7,*,*
1819,58,0291,Multiracial,Race,2,18.2,2,18.2,4,36.4,0,0,3,27.3,2,18.2,5,45.5,2,18.2,0,0,2,18.2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,63.6,*,*,4,36.4,*,*
1819,58,0293,Multiracial,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0301,Multiracial,Race,1,3.4,0,0,6,20.7,13,44.8,9,31,1,3.4,0,0,5,17.2,9,31,14,48.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,28,96.6,*,*,28,96.6,*,*
1819,58,0381,Multiracial,Race,1,5.3,6,31.6,7,36.8,5,26.3,0,0,1,5.6,5,27.8,7,38.9,5,27.8,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12,63.2,*,*,12,66.7,*,*
1819,58,0451,Multiracial,Race,4,10,14,35,14,35,6,15,2,5,5,12.5,6,15,9,22.5,13,32.5,7,17.5,0,0,2,15.4,2,15.4,4,30.8,5,38.5,2,15.4,4,30.8,3,23.1,2,15.4,2,15.4,22,55,11,84.6,29,72.5,7,53.8
1819,58,0461,Multiracial,Race,6,20.7,10,34.5,6,20.7,6,20.7,1,3.4,7,24.1,8,27.6,8,27.6,3,10.3,3,10.3,*,*,*,*,*,*,*,*,*,*,2,18.2,3,27.3,5,45.5,0,0,1,9.1,13,44.8,*,*,14,48.3,6,54.5
1819,58,0471,Multiracial,Race,0,0,2,15.4,3,23.1,7,53.8,1,7.7,0,0,2,15.4,1,7.7,5,38.5,5,38.5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,84.6,*,*,11,84.6,*,*
1819,58,0491,Multiracial,Race,1,8.3,4,33.3,2,16.7,2,16.7,3,25,2,15.4,2,15.4,3,23.1,6,46.2,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,58.3,*,*,9,69.2,*,*
1819,58,0501,Multiracial,Race,4,22.2,1,5.6,9,50,4,22.2,0,0,7,41.2,1,5.9,6,35.3,2,11.8,1,5.9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,13,72.2,*,*,9,52.9,*,*
1819,58,1211,Multiracial,Race,7,13,8,14.8,15,27.8,14,25.9,10,18.5,5,9.3,4,7.4,13,24.1,16,29.6,16,29.6,*,*,*,*,*,*,*,*,*,*,3,14.3,2,9.5,6,28.6,8,38.1,2,9.5,39,72.2,*,*,45,83.3,16,76.2
1819,58,1231,Multiracial,Race,1,5.3,5,26.3,5,26.3,6,31.6,2,10.5,1,5.3,1,5.3,6,31.6,10,52.6,1,5.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,13,68.4,*,*,17,89.5,*,*
1819,58,1241,Multiracial,Race,3,10.7,7,25,12,42.9,6,21.4,0,0,3,10.7,5,17.9,10,35.7,7,25,3,10.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,18,64.3,*,*,20,71.4,*,*
1819,58,1251,Multiracial,Race,13,22.4,13,22.4,12,20.7,15,25.9,5,8.6,13,31.7,5,12.2,14,34.1,7,17.1,2,4.9,0,0,5,23.8,6,28.6,6,28.6,4,19,4,13.3,5,16.7,12,40,4,13.3,5,16.7,32,55.2,16,76.2,23,56.1,21,70
1819,58,1261,Multiracial,Race,12,22.2,13,24.1,18,33.3,7,13,4,7.4,10,18.5,11,20.4,16,29.6,8,14.8,9,16.7,3,18.8,2,12.5,3,18.8,4,25,4,25,4,23.5,5,29.4,6,35.3,1,5.9,1,5.9,29,53.7,11,68.8,33,61.1,8,47.1
1819,58,1271,Multiracial,Race,5,19.2,7,26.9,4,15.4,5,19.2,5,19.2,3,12,4,16,6,24,6,24,6,24,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,53.8,*,*,18,72,*,*
1819,58,1282,Multiracial,Race,1,7.7,3,23.1,1,7.7,7,53.8,1,7.7,2,15.4,1,7.7,4,30.8,5,38.5,1,7.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,69.2,*,*,10,76.9,*,*
1819,58,1291,Multiracial,Race,6,18.2,11,33.3,10,30.3,4,12.1,2,6.1,8,25,8,25,9,28.1,5,15.6,2,6.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,48.5,*,*,16,50,*,*
1819,58,1341,Multiracial,Race,2,8.7,9,39.1,7,30.4,4,17.4,1,4.3,5,21.7,6,26.1,5,21.7,2,8.7,5,21.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12,52.2,*,*,12,52.2,*,*
1819,58,1391,Multiracial,Race,0,0,2,18.2,3,27.3,3,27.3,3,27.3,0,0,0,0,7,63.6,2,18.2,2,18.2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,81.8,*,*,11,100,*,*
1819,58,0000,Military Family Student,Subgroups,10,15.6,17,26.6,12,18.8,20,31.3,5,7.8,11,19,8,13.8,22,37.9,12,20.7,5,8.6,0,0,2,18.2,3,27.3,2,18.2,4,36.4,2,11.8,3,17.6,8,47.1,0,0,4,23.5,37,57.8,9,81.8,39,67.2,12,70.6
1819,58,0012,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0021,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0031,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0051,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0074,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0085,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0103,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0110,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0111,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0117,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0121,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0131,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0141,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0181,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0201,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0221,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0293,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0301,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0381,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0451,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0461,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0471,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0491,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1211,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1231,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1241,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1251,Military Family Student,Subgroups,4,40,2,20,1,10,3,30,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,40,*,*,*,*,*,*
1819,58,1261,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1282,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1291,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1341,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1391,Military Family Student,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0000,Migrant,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0051,Migrant,Subgroups,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0000,Male,Gender,1977,15.2,2809,21.6,3254,25,3210,24.7,1747,13.4,1748,14.4,1663,13.7,3049,25.1,2900,23.9,2776,22.9,142,5.3,268,10,557,20.9,622,23.3,1078,40.4,532,10.8,1012,20.5,1438,29.1,873,17.7,1090,22,8211,63.2,2257,84.6,8725,71.9,3401,68.8
1819,58,0012,Male,Gender,21,16.5,31,24.4,46,36.2,23,18.1,6,4.7,26,20.5,21,16.5,24,18.9,32,25.2,24,18.9,*,*,*,*,*,*,*,*,*,*,4,12.9,13,41.9,9,29,3,9.7,2,6.5,75,59.1,*,*,80,63,14,45.2
1819,58,0021,Male,Gender,0,0,5,0.7,49,6.8,264,36.9,398,55.6,0,0,0,0,6,1,95,16.2,487,82.8,0,0,0,0,0,0,4,4.1,93,95.9,0,0,1,0.4,25,8.8,62,21.8,196,69,711,99.3,97,100,588,100,283,99.6
1819,58,0031,Male,Gender,65,10.6,94,15.3,125,20.3,170,27.6,161,26.2,40,6.5,49,8,93,15.2,140,22.8,291,47.5,4,2.2,9,4.9,19,10.4,27,14.8,123,67.6,12,5.8,35,16.9,39,18.8,47,22.7,74,35.7,456,74.1,169,92.9,524,85.5,160,77.3
1819,58,0051,Male,Gender,86,18.3,112,23.9,106,22.6,113,24.1,52,11.1,98,27.5,57,16,133,37.3,44,12.3,25,7,15,7,24,11.2,42,19.5,66,30.7,68,31.6,25,10.6,37,15.7,85,36,33,14,56,23.7,271,57.8,176,81.9,202,56.6,174,73.7
1819,58,0071,Male,Gender,11,7.6,32,22.2,46,31.9,39,27.1,16,11.1,20,13.8,14,9.7,37,25.5,44,30.3,30,20.7,*,*,*,*,*,*,*,*,*,*,4,8,10,20,15,30,9,18,12,24,101,70.1,*,*,111,76.6,36,72
